,seqnames,start,end,width,strand,CPD,IP64
452,chr1,45100001,45200000,100000,*,0.511505124,0.851368513
453,chr1,45200001,45300000,100000,*,0.502825847,0.809655314
454,chr1,45300001,45400000,100000,*,0.700367007,0.901985759
455,chr1,45400001,45500000,100000,*,0.818038551,0.846626238
456,chr1,45500001,45600000,100000,*,0.983119424,1.051033237
457,chr1,45600001,45700000,100000,*,0.964475021,0.974123402
458,chr1,45700001,45800000,100000,*,0.683947026,0.873369419
459,chr1,45800001,45900000,100000,*,0.796369433,0.886242411
460,chr1,45900001,46000000,100000,*,0.778058493,0.838945477
461,chr1,46000001,46100000,100000,*,0.681131977,0.87539051
462,chr1,46100001,46200000,100000,*,0.942193312,0.897377609
463,chr1,46200001,46300000,100000,*,0.895537015,0.909616738
464,chr1,46300001,46400000,100000,*,1.029312389,0.935982689
465,chr1,46400001,46500000,100000,*,0.917488037,0.90054463
466,chr1,46500001,46600000,100000,*,0.949990019,0.869603755
467,chr1,46600001,46700000,100000,*,0.573564252,0.802079515
468,chr1,46700001,46800000,100000,*,0.641801352,0.821871563
469,chr1,46800001,46900000,100000,*,0.561361771,0.777329799
470,chr1,46900001,47000000,100000,*,0.373420555,0.737097684
471,chr1,47000001,47100000,100000,*,0.470209422,0.760602997
472,chr1,47100001,47200000,100000,*,0.764013085,0.904668237
473,chr1,47200001,47300000,100000,*,0.743351027,0.984004739
474,chr1,47300001,47400000,100000,*,1.04113088,1.037789641
475,chr1,47400001,47500000,100000,*,0.985234555,1.001078534
476,chr1,47500001,47600000,100000,*,0.974290537,1.07150211
477,chr1,47600001,47700000,100000,*,0.618669479,0.912076237
478,chr1,47700001,47800000,100000,*,0.796509465,0.820538717
479,chr1,47800001,47900000,100000,*,0.641090552,0.776423315
480,chr1,47900001,48000000,100000,*,0.517518672,0.818149712
481,chr1,48000001,48100000,100000,*,0.602441903,0.863720265
482,chr1,48100001,48200000,100000,*,0.524313288,0.805878769
483,chr1,48200001,48300000,100000,*,0.43220882,0.716179723
484,chr1,48300001,48400000,100000,*,0.448266503,0.751373275
485,chr1,48400001,48500000,100000,*,0.614823072,0.859176197
486,chr1,48500001,48600000,100000,*,0.749216844,0.899073362
487,chr1,48600001,48700000,100000,*,0.959968292,1.069028294
488,chr1,48700001,48800000,100000,*,1.075837995,1.067201903
489,chr1,48800001,48900000,100000,*,1.324403764,0.992665836
490,chr1,48900001,49000000,100000,*,0.848586009,0.913206298
491,chr1,49000001,49100000,100000,*,0.552121555,0.830536341
492,chr1,49100001,49200000,100000,*,0.533821635,0.779840406
493,chr1,49200001,49300000,100000,*,0.631392089,0.855996558
494,chr1,49300001,49400000,100000,*,0.803273914,0.847718785
495,chr1,49400001,49500000,100000,*,0.833807697,0.925533491
496,chr1,49500001,49600000,100000,*,0.988523862,1.067038484
497,chr1,49600001,49700000,100000,*,0.886988857,0.911478349
498,chr1,49700001,49800000,100000,*,0.992484562,0.930050076
499,chr1,49800001,49900000,100000,*,0.881427426,0.906661305
500,chr1,49900001,50000000,100000,*,1.227825479,1.01418931
501,chr1,50000001,50100000,100000,*,1.174695706,1.03215696
502,chr1,50100001,50200000,100000,*,1.294417644,1.07049011
503,chr1,50200001,50300000,100000,*,1.364752137,1.057188007
504,chr1,50300001,50400000,100000,*,1.379171494,1.158534342
505,chr1,50400001,50500000,100000,*,1.194602579,1.14173718
506,chr1,50500001,50600000,100000,*,0.791135092,0.838884206
507,chr1,50600001,50700000,100000,*,0.62286087,0.797387843
508,chr1,50700001,50800000,100000,*,0.596569924,0.835863373
509,chr1,50800001,50900000,100000,*,0.865935067,0.936384235
510,chr1,50900001,51000000,100000,*,0.793121923,0.812038653
511,chr1,51000001,51100000,100000,*,0.884481444,0.863713269
512,chr1,51100001,51200000,100000,*,0.903043018,0.868372312
513,chr1,51200001,51300000,100000,*,1.179660076,1.039020251
514,chr1,51300001,51400000,100000,*,1.272241301,1.078422638
515,chr1,51400001,51500000,100000,*,1.038169597,0.909080279
516,chr1,51500001,51600000,100000,*,1.018469657,0.961730317
517,chr1,51600001,51700000,100000,*,0.859825638,0.889295486
518,chr1,51700001,51800000,100000,*,0.638539864,0.76953972
519,chr1,51800001,51900000,100000,*,0.850431044,0.908052067
520,chr1,51900001,52000000,100000,*,1.041107424,0.99340724
521,chr1,52000001,52100000,100000,*,0.770420911,0.839451645
522,chr1,52100001,52200000,100000,*,1.025381995,0.910920369
523,chr1,52200001,52300000,100000,*,0.866915558,0.816571262
524,chr1,52300001,52400000,100000,*,0.825444381,0.886628737
525,chr1,52400001,52500000,100000,*,0.610911622,0.841406533
526,chr1,52500001,52600000,100000,*,0.756128125,0.861205562
527,chr1,52600001,52700000,100000,*,0.904479654,0.870897552
528,chr1,52700001,52800000,100000,*,0.9611085,0.94378888
529,chr1,52800001,52900000,100000,*,0.673349335,0.831637529
530,chr1,52900001,53000000,100000,*,1.05922306,0.999280382
531,chr1,53000001,53100000,100000,*,0.79847191,0.932965671
532,chr1,53100001,53200000,100000,*,0.686509268,0.863461711
533,chr1,53200001,53300000,100000,*,0.90842537,0.86826352
534,chr1,53300001,53400000,100000,*,0.750163852,0.87897905
535,chr1,53400001,53500000,100000,*,0.956709141,0.913232974
536,chr1,53500001,53600000,100000,*,0.500650141,1.014246026
537,chr1,53600001,53700000,100000,*,0.646682193,0.796364533
538,chr1,53700001,53800000,100000,*,0.454792873,0.724180182
539,chr1,53800001,53900000,100000,*,0.599610163,0.802849412
540,chr1,53900001,54000000,100000,*,0.496249567,0.684902515
541,chr1,54000001,54100000,100000,*,0.550132987,0.765505034
542,chr1,54100001,54200000,100000,*,0.479932482,0.697257484
543,chr1,54200001,54300000,100000,*,0.911875887,0.930586997
544,chr1,54300001,54400000,100000,*,0.723719935,0.849194728
545,chr1,54400001,54500000,100000,*,0.716226423,0.844003238
546,chr1,54500001,54600000,100000,*,0.691125689,0.857864515
547,chr1,54600001,54700000,100000,*,0.451476736,0.744730876
548,chr1,54700001,54800000,100000,*,0.386488384,0.698820774
549,chr1,54800001,54900000,100000,*,0.508996892,0.786761901
550,chr1,54900001,55000000,100000,*,0.605762615,0.858698351
551,chr1,55000001,55100000,100000,*,0.52311644,0.757814846
552,chr1,55100001,55200000,100000,*,0.598341377,0.799684843
553,chr1,55200001,55300000,100000,*,0.563060852,0.749374558
554,chr1,55300001,55400000,100000,*,0.59297296,0.871607182
555,chr1,55400001,55500000,100000,*,0.533021796,0.743594376
556,chr1,55500001,55600000,100000,*,0.717805035,0.809342308
557,chr1,55600001,55700000,100000,*,0.930718262,0.865210915
558,chr1,55700001,55800000,100000,*,0.712689121,0.823934286
559,chr1,55800001,55900000,100000,*,0.795389692,0.900848836
560,chr1,55900001,56000000,100000,*,0.660954782,0.78566842
561,chr1,56000001,56100000,100000,*,0.723765008,0.820951076
562,chr1,56100001,56200000,100000,*,0.783978995,0.869434443
563,chr1,56200001,56300000,100000,*,0.888097616,0.880734579
564,chr1,56300001,56400000,100000,*,0.871690545,0.844673067
565,chr1,56400001,56500000,100000,*,0.859406723,0.900244677
566,chr1,56500001,56600000,100000,*,0.827755592,0.844371915
567,chr1,56600001,56700000,100000,*,0.794428297,0.840715833
568,chr1,56700001,56800000,100000,*,0.736805259,0.891366585
569,chr1,56800001,56900000,100000,*,0.727309542,0.859915185
570,chr1,56900001,57000000,100000,*,0.605167676,0.790154717
571,chr1,57000001,57100000,100000,*,0.896097668,0.841179973
572,chr1,57100001,57200000,100000,*,0.967585997,0.92163655
573,chr1,57200001,57300000,100000,*,0.903808878,0.945443017
574,chr1,57300001,57400000,100000,*,0.559120666,0.839050028
575,chr1,57400001,57500000,100000,*,0.630849226,0.792671612
576,chr1,57500001,57600000,100000,*,0.620877884,0.791573249
577,chr1,57600001,57700000,100000,*,0.663194124,0.834063557
578,chr1,57700001,57800000,100000,*,0.62310795,0.82626404
579,chr1,57800001,57900000,100000,*,0.691348032,0.769173809
580,chr1,57900001,58000000,100000,*,0.831729991,0.897840467
581,chr1,58000001,58100000,100000,*,0.679045493,0.880753982
582,chr1,58100001,58200000,100000,*,0.868255731,0.917851021
583,chr1,58200001,58300000,100000,*,0.800993847,0.861434396
584,chr1,58300001,58400000,100000,*,0.733776275,0.870028216
585,chr1,58400001,58500000,100000,*,0.64495205,0.863158157
586,chr1,58500001,58600000,100000,*,0.574130109,0.804559678
587,chr1,58600001,58700000,100000,*,0.636396031,0.797547146
588,chr1,58700001,58800000,100000,*,0.660149991,0.86862508
589,chr1,58800001,58900000,100000,*,0.620935876,0.887682461
590,chr1,58900001,59000000,100000,*,0.858811087,0.859906488
591,chr1,59000001,59100000,100000,*,0.882157401,0.849761448
592,chr1,59100001,59200000,100000,*,0.821177271,0.842033631
593,chr1,59200001,59300000,100000,*,0.606011183,0.797471058
594,chr1,59300001,59400000,100000,*,0.602862176,0.798843727
595,chr1,59400001,59500000,100000,*,0.654822724,0.826372683
596,chr1,59500001,59600000,100000,*,0.643939702,0.846200891
597,chr1,59600001,59700000,100000,*,0.713830544,0.827284795
598,chr1,59700001,59800000,100000,*,0.891092252,0.893178983
599,chr1,59800001,59900000,100000,*,0.786814906,0.878310629
600,chr1,59900001,60000000,100000,*,0.843221406,0.928370287
601,chr1,60000001,60100000,100000,*,0.77383834,0.872636695
602,chr1,60100001,60200000,100000,*,0.730891662,0.857283473
603,chr1,60200001,60300000,100000,*,0.98310665,0.89485184
604,chr1,60300001,60400000,100000,*,1.046698373,0.851559056
605,chr1,60400001,60500000,100000,*,0.867444849,0.944626417
606,chr1,60500001,60600000,100000,*,0.807478313,0.80334395
607,chr1,60600001,60700000,100000,*,1.06214137,0.878751487
608,chr1,60700001,60800000,100000,*,1.033295018,0.903505748
609,chr1,60800001,60900000,100000,*,0.844561458,0.855862776
610,chr1,60900001,61000000,100000,*,1.126488236,0.998875526
611,chr1,61000001,61100000,100000,*,0.926597709,0.954168016
612,chr1,61100001,61200000,100000,*,0.91044523,0.955914869
613,chr1,61200001,61300000,100000,*,0.844290807,0.884585715
614,chr1,61300001,61400000,100000,*,0.85296659,0.92853852
615,chr1,61400001,61500000,100000,*,0.637869106,0.812242361
616,chr1,61500001,61600000,100000,*,0.787397247,0.866570469
617,chr1,61600001,61700000,100000,*,0.721406081,0.760231156
618,chr1,61700001,61800000,100000,*,0.788196331,0.830776587
619,chr1,61800001,61900000,100000,*,0.717216668,0.773280287
620,chr1,61900001,62000000,100000,*,0.735297003,0.744266215
621,chr1,62000001,62100000,100000,*,0.922805071,0.975143547
622,chr1,62100001,62200000,100000,*,0.729512397,0.890577241
623,chr1,62200001,62300000,100000,*,0.849740222,0.839214935
624,chr1,62300001,62400000,100000,*,0.870296582,0.85485669
625,chr1,62400001,62500000,100000,*,0.830415397,0.830667792
626,chr1,62500001,62600000,100000,*,0.796450868,0.870623182
627,chr1,62600001,62700000,100000,*,0.704839218,0.871519504
628,chr1,62700001,62800000,100000,*,0.526970626,0.767358707
629,chr1,62800001,62900000,100000,*,0.671130592,0.875208024
630,chr1,62900001,63000000,100000,*,1.058543011,0.977115799
631,chr1,63000001,63100000,100000,*,1.134717801,1.007251129
632,chr1,63100001,63200000,100000,*,0.968727633,0.918599473
633,chr1,63200001,63300000,100000,*,1.108991489,0.993002106
634,chr1,63300001,63400000,100000,*,0.851337759,0.801582111
635,chr1,63400001,63500000,100000,*,0.666149232,0.788915703
636,chr1,63500001,63600000,100000,*,0.672412524,0.786684364
637,chr1,63600001,63700000,100000,*,0.820526251,0.893455662
638,chr1,63700001,63800000,100000,*,0.829809415,0.873479548
639,chr1,63800001,63900000,100000,*,0.965240444,0.93394192
640,chr1,63900001,64000000,100000,*,0.949125351,0.827343309
641,chr1,64000001,64100000,100000,*,0.873164685,0.865372952
642,chr1,64100001,64200000,100000,*,0.601043932,0.821515659
643,chr1,64200001,64300000,100000,*,0.735109956,0.840429971
644,chr1,64300001,64400000,100000,*,0.700665741,0.836122548
645,chr1,64400001,64500000,100000,*,0.728520463,0.825748833
646,chr1,64500001,64600000,100000,*,0.685293972,0.842623791
647,chr1,64600001,64700000,100000,*,0.702668021,0.80902689
648,chr1,64700001,64800000,100000,*,0.777847282,0.88420006
649,chr1,64800001,64900000,100000,*,0.846664805,0.938730539
650,chr1,64900001,65000000,100000,*,0.730445619,0.901755365
651,chr1,65000001,65100000,100000,*,0.867433272,0.835460929
652,chr1,65100001,65200000,100000,*,0.753328448,0.80108796
653,chr1,65200001,65300000,100000,*,1.011222821,0.946916255
654,chr1,65300001,65400000,100000,*,0.655717773,0.835623107
655,chr1,65400001,65500000,100000,*,0.869212067,0.883070004
656,chr1,65500001,65600000,100000,*,0.764029181,0.920529707
657,chr1,65600001,65700000,100000,*,0.69873908,0.825739377
658,chr1,65700001,65800000,100000,*,0.906783245,0.874671736
659,chr1,65800001,65900000,100000,*,0.763916567,0.816489989
660,chr1,65900001,66000000,100000,*,0.906311294,0.995078154
661,chr1,66000001,66100000,100000,*,1.018037426,0.943220528
662,chr1,66100001,66200000,100000,*,1.009653495,0.939722019
663,chr1,66200001,66300000,100000,*,1.172093431,1.032516096
664,chr1,66300001,66400000,100000,*,1.109318673,0.957249791
665,chr1,66400001,66500000,100000,*,0.935038379,0.853303268
666,chr1,66500001,66600000,100000,*,0.902896862,0.885546067
667,chr1,66600001,66700000,100000,*,0.807339089,0.890623809
668,chr1,66700001,66800000,100000,*,0.754172752,0.830239204
669,chr1,66800001,66900000,100000,*,0.843559771,0.866527102
670,chr1,66900001,67000000,100000,*,0.951742718,0.873887203
671,chr1,67000001,67100000,100000,*,0.798220123,0.819840942
672,chr1,67100001,67200000,100000,*,0.730999464,0.800553947
673,chr1,67200001,67300000,100000,*,0.901904133,0.813298771
674,chr1,67300001,67400000,100000,*,1.083988496,0.980766681
675,chr1,67400001,67500000,100000,*,0.945079061,0.899770589
676,chr1,67500001,67600000,100000,*,1.002467802,0.92437085
677,chr1,67600001,67700000,100000,*,0.782876761,0.947194512
678,chr1,67700001,67800000,100000,*,0.840984729,0.901270059
679,chr1,67800001,67900000,100000,*,0.789096173,0.875338459
680,chr1,67900001,68000000,100000,*,0.664458114,0.783724194
681,chr1,68000001,68100000,100000,*,0.667597633,0.811030894
682,chr1,68100001,68200000,100000,*,0.762867503,0.8212618
683,chr1,68200001,68300000,100000,*,0.735045153,0.773606327
684,chr1,68300001,68400000,100000,*,0.887868114,0.977686649
685,chr1,68400001,68500000,100000,*,0.930360804,0.927020246
686,chr1,68500001,68600000,100000,*,1.013548971,0.856478218
687,chr1,68600001,68700000,100000,*,0.658745944,0.766123275
688,chr1,68700001,68800000,100000,*,0.778861093,0.848818083
689,chr1,68800001,68900000,100000,*,0.964785679,0.92382397
690,chr1,68900001,69000000,100000,*,0.979323142,0.922413768
691,chr1,69000001,69100000,100000,*,1.174027299,1.017722145
692,chr1,69100001,69200000,100000,*,1.099073018,0.940958021
693,chr1,69200001,69300000,100000,*,0.995926976,0.933626983
694,chr1,69300001,69400000,100000,*,0.998220226,0.968987336
695,chr1,69400001,69500000,100000,*,1.111872592,0.93679738
696,chr1,69500001,69600000,100000,*,0.970470885,0.927963898
697,chr1,69600001,69700000,100000,*,0.943645913,0.873108603
698,chr1,69700001,69800000,100000,*,1.047805681,0.949563181
699,chr1,69800001,69900000,100000,*,1.051560179,0.948511614
700,chr1,69900001,70000000,100000,*,1.101256045,0.931953577
701,chr1,70000001,70100000,100000,*,0.997176036,0.858956629
702,chr1,70100001,70200000,100000,*,1.088438347,0.84486345
703,chr1,70200001,70300000,100000,*,1.149840709,1.000514183
704,chr1,70300001,70400000,100000,*,0.970345808,0.921336399
705,chr1,70400001,70500000,100000,*,0.986274182,0.937718369
706,chr1,70500001,70600000,100000,*,0.858695967,0.846710411
707,chr1,70600001,70700000,100000,*,1.037255151,0.809043109
708,chr1,70700001,70800000,100000,*,0.980034366,0.888628192
709,chr1,70800001,70900000,100000,*,0.845939014,0.975975752
710,chr1,70900001,71000000,100000,*,0.891197139,0.796696373
711,chr1,71000001,71100000,100000,*,0.902990106,0.949646637
712,chr1,71100001,71200000,100000,*,0.994907374,0.980498189
713,chr1,71200001,71300000,100000,*,1.171751209,0.972793538
714,chr1,71300001,71400000,100000,*,0.886780567,0.927319212
715,chr1,71400001,71500000,100000,*,0.776036213,0.867499997
716,chr1,71500001,71600000,100000,*,1.035972116,0.914232666
717,chr1,71600001,71700000,100000,*,0.919988936,0.92919361
718,chr1,71700001,71800000,100000,*,1.053476821,0.889750557
719,chr1,71800001,71900000,100000,*,0.908378627,0.883918045
720,chr1,71900001,72000000,100000,*,0.894081235,0.876067693
721,chr1,72000001,72100000,100000,*,0.733312499,0.788983833
722,chr1,72100001,72200000,100000,*,1.006863414,0.928747735
723,chr1,72200001,72300000,100000,*,0.937348522,0.900027576
724,chr1,72300001,72400000,100000,*,0.855437816,0.823371494
725,chr1,72400001,72500000,100000,*,0.924059159,0.806295996
726,chr1,72500001,72600000,100000,*,0.850864656,0.833124144
727,chr1,72600001,72700000,100000,*,0.922351931,0.852246479
728,chr1,72700001,72800000,100000,*,1.060895298,0.903836602
729,chr1,72800001,72900000,100000,*,1.216146606,1.006438525
730,chr1,72900001,73000000,100000,*,1.075704687,0.958425161
731,chr1,73000001,73100000,100000,*,1.045145873,0.824462549
732,chr1,73100001,73200000,100000,*,1.106419466,0.926093676
733,chr1,73200001,73300000,100000,*,1.090858813,0.910473656
734,chr1,73300001,73400000,100000,*,1.002258173,0.854084472
735,chr1,73400001,73500000,100000,*,0.958525335,0.919047338
736,chr1,73500001,73600000,100000,*,1.171074354,0.995472536
737,chr1,73600001,73700000,100000,*,1.072228843,0.962462995
738,chr1,73700001,73800000,100000,*,1.315304484,0.998904209
739,chr1,73800001,73900000,100000,*,0.983268818,0.90010741
740,chr1,73900001,74000000,100000,*,1.098667735,0.880093838
741,chr1,74000001,74100000,100000,*,1.231026128,0.988022974
742,chr1,74100001,74200000,100000,*,1.108822983,0.906844903
743,chr1,74200001,74300000,100000,*,1.020105004,0.874117326
744,chr1,74300001,74400000,100000,*,0.977728401,0.875875945
745,chr1,74400001,74500000,100000,*,0.97455999,0.95038073
746,chr1,74500001,74600000,100000,*,1.193087315,0.915094392
